position,title,address,website,phone,visited,order_online,rating,reviews,price,thumbnail,unclaimed_listing,type,types,service_options,hours,operating_hours,place_id,data_id,data_cid,gps_coordinates,latitude,longitude,area,is_source,quality_score
0,The Elk,"228 Mott St, New York, NY 10012",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 40.72234745, ""longitude"": -73.9949674 }",40.72234745,-73.9949674,New York,FALSE,94
0,The Elk,"128 Charles Street, New York, NY 10014",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 40.7341801, ""longitude"": -74.0074243 }",40.7341801,-74.0074243,New York,FALSE,94
0,The Malin,"109 N. 12th St, 9th Floor, Brooklyn ",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 40.722231, ""longitude"": -73.956807 }",40.722231,-73.956807,9th Floor,FALSE,94
0,The Malin,"387 Park Ave S, New York, NY 10016",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 40.74271975, ""longitude"": -73.9839698 }",40.74271975,-73.9839698,New York,FALSE,94
0,The Malin,"32 Mercer St 3rd Fl, New York, NY 10013",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 40.721053, ""longitude"": -74.00151 }",40.721053,-74.00151,New York,FALSE,94
0,The Malin,"134 Charles St, New York, NY 10014",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 40.73401025, ""longitude"": -74.00779278 }",40.73401025,-74.00779278,New York,FALSE,94
0,The Uptown Garrison,"821 West 181st Street, New York, NY 10033",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 40.851213, ""longitude"": -73.939046 }",40.851213,-73.939046,New York,FALSE,94
0,The West End,"66 Hound Lane #231, Fishers Island, NY 06390",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 41.255488, ""longitude"": -72.033646 }",41.255488,-72.033646,Fishers Island,FALSE,94
0,The West End,"66 Hound Lane, Fishers Island, NY 06390",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 41.2561385, ""longitude"": -72.0324029 }",41.2561385,-72.0324029,Fishers Island,FALSE,94
0,The Wooly,"390 Broome Street, New York, New York",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 40.7206618, ""longitude"": -73.9969173 }",40.7206618,-73.9969173,New York,FALSE,94
0,Tivoli General,"54 Broadway, Tivoli, NY 12583",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 42.0585036, ""longitude"": -73.9091738 }",42.0585036,-73.9091738,Tivoli,FALSE,94
0,Tonchin,"109 N 3rd St, Brooklyn, NY 11249",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 40.71682745, ""longitude"": -73.96173237 }",40.71682745,-73.96173237,Brooklyn,FALSE,94
0,Ursula,"387A Nostrand Ave, Brooklyn, NY 11216",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 40.6844382, ""longitude"": -73.9501833 }",40.6844382,-73.9501833,Brooklyn,FALSE,94
0,Veronika,"281 Park Avenue South, New York, NY 10010",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 40.7392696, ""longitude"": -73.986775 }",40.7392696,-73.986775,New York,FALSE,94
0,Woodstock Meats,"57 Mill Hill Rd, Woodstock, NY 12498",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 42.0396809, ""longitude"": -74.11496507 }",42.0396809,-74.11496507,Woodstock,FALSE,94
0,Yellow Rose,"102 3rd Avenue, New York, NY 10003",0,0,No,No,0,0,0,https://lh5.googleusercontent.com/p/AF1QipND6J67Y58kMdRe6Ro8M5AeSH3c88_n9CIEEsqe=w122-h92-k-no,FALSE,Coffee shop,"[ ""Coffee shop"", ""Gourmet grocery store"", ""Kosher grocery store"", ""Tourist attraction"" ]","{ ""in_store_pickup"": true, ""delivery"": true }",Open ⋅ Closes 7:30 PM,"{ ""friday"": ""8 AM–7:30 PM"", ""saturday"": ""8 AM–7:30 PM"", ""sunday"": ""9 AM–6 PM"", ""monday"": ""8 AM–7:30 PM"", ""tuesday"": ""8 AM–7:30 PM"", ""wednesday"": ""8 AM–7:30 PM"", ""thursday"": ""8 AM–7:30 PM"" }",0,0,0,"{ ""latitude"": 40.7325411, ""longitude"": -73.98806706 }",40.7325411,-73.98806706,New York,FALSE,94
